Condução de Calor
Coordenadas dos nós
506
364	1.10E+02	7.38E+01
365	1.10E+02	8.13E+01
366	1.10E+02	9.26E+01
367	0.00E+00	1.84E+01
368	0.00E+00	6.88E+00
369	0.00E+00	2.42E+01
370	0.00E+00	1.27E+01
371	0.00E+00	3.44E+00
372	7.50E+00	0.00E+00
373	3.75E+00	0.00E+00
374	1.13E+01	0.00E+00
375	7.33E+01	0.00E+00
376	8.17E+01	0.00E+00
377	9.00E+01	0.00E+00
378	1.00E+02	0.00E+00
379	1.05E+02	0.00E+00
380	6.92E+01	0.00E+00
381	7.75E+01	0.00E+00
382	8.58E+01	0.00E+00
383	9.50E+01	0.00E+00
384	1.10E+02	6.88E+00
385	1.10E+02	1.84E+01
386	1.10E+02	3.44E+00
387	1.10E+02	1.27E+01
388	1.10E+02	2.42E+01
389	0.00E+00	3.00E+01
390	0.00E+00	7.00E+01
391	0.00E+00	1.00E+02
392	1.10E+02	3.00E+01
393	1.10E+02	7.00E+01
394	1.10E+02	1.00E+02
395	0.00E+00	0.00E+00
396	1.10E+02	0.00E+00
397	1.01E+02	5.67E+01
398	1.02E+02	4.33E+01
399	9.39E+01	5.67E+01
400	9.48E+01	4.33E+01
401	8.68E+01	5.67E+01
402	8.74E+01	4.33E+01
403	7.97E+01	5.67E+01
404	8.00E+01	4.33E+01
405	7.26E+01	5.67E+01
406	7.26E+01	4.33E+01
407	6.55E+01	5.67E+01
408	6.53E+01	4.33E+01
409	5.87E+01	5.67E+01
410	5.84E+01	4.33E+01
411	5.19E+01	5.67E+01
412	5.16E+01	4.33E+01
413	4.51E+01	5.67E+01
414	4.47E+01	4.33E+01
415	3.82E+01	5.67E+01
416	3.79E+01	4.33E+01
417	3.14E+01	5.67E+01
418	3.10E+01	4.33E+01
419	2.46E+01	5.67E+01
420	2.42E+01	4.33E+01
421	1.67E+01	5.67E+01
422	1.68E+01	4.33E+01
423	8.89E+00	5.67E+01
424	9.44E+00	4.33E+01
425	9.75E+01	5.67E+01
426	9.44E+01	5.00E+01
427	9.85E+01	4.33E+01
428	1.02E+02	5.00E+01
429	9.04E+01	5.67E+01
430	8.71E+01	5.00E+01
431	9.11E+01	4.33E+01
432	8.33E+01	5.67E+01
433	7.99E+01	5.00E+01
434	8.37E+01	4.33E+01
435	7.62E+01	5.67E+01
436	7.26E+01	5.00E+01
437	7.63E+01	4.33E+01
438	6.91E+01	5.67E+01
439	6.54E+01	5.00E+01
440	6.90E+01	4.33E+01
441	6.21E+01	5.67E+01
442	5.86E+01	5.00E+01
443	6.18E+01	4.33E+01
444	5.53E+01	5.67E+01
445	5.17E+01	5.00E+01
446	5.50E+01	4.33E+01
447	4.85E+01	5.67E+01
448	4.49E+01	5.00E+01
449	4.81E+01	4.33E+01
450	4.16E+01	5.67E+01
451	3.81E+01	5.00E+01
452	4.13E+01	4.33E+01
453	3.48E+01	5.67E+01
454	3.12E+01	5.00E+01
455	3.44E+01	4.33E+01
456	2.80E+01	5.67E+01
457	2.44E+01	5.00E+01
458	2.76E+01	4.33E+01
459	2.07E+01	5.67E+01
460	1.68E+01	5.00E+01
461	2.05E+01	4.33E+01
462	1.28E+01	5.67E+01
463	9.17E+00	5.00E+01
464	1.31E+01	4.33E+01
465	1.01E+02	6.33E+01
466	1.06E+02	5.67E+01
467	9.35E+01	6.33E+01
468	8.65E+01	6.33E+01
469	7.96E+01	6.33E+01
470	7.26E+01	6.33E+01
471	6.57E+01	6.33E+01
472	5.89E+01	6.33E+01
473	5.20E+01	6.33E+01
474	4.52E+01	6.33E+01
475	3.84E+01	6.33E+01
476	3.16E+01	6.33E+01
477	2.48E+01	6.33E+01
478	1.67E+01	6.33E+01
479	8.61E+00	6.33E+01
480	4.44E+00	5.67E+01
481	4.72E+00	4.33E+01
482	9.72E+00	3.67E+01
483	1.68E+01	3.67E+01
484	2.40E+01	3.67E+01
485	3.08E+01	3.67E+01
486	3.77E+01	3.67E+01
487	4.45E+01	3.67E+01
488	5.14E+01	3.67E+01
489	5.83E+01	3.67E+01
490	6.51E+01	3.67E+01
491	7.27E+01	3.67E+01
492	8.02E+01	3.67E+01
493	8.77E+01	3.67E+01
494	9.52E+01	3.67E+01
495	1.03E+02	3.67E+01
496	1.06E+02	4.33E+01
497	0.00E+00	5.67E+01
498	0.00E+00	4.33E+01
499	0.00E+00	6.33E+01
500	0.00E+00	5.00E+01
501	0.00E+00	3.67E+01
502	1.10E+02	4.33E+01
503	1.10E+02	5.67E+01
504	1.10E+02	6.33E+01
505	1.10E+02	3.67E+01
506	1.10E+02	5.00E+01
Matriz de incidências/conectividades
151
1     1    8    79 16 37 80 23 1 38 15
2     1    8    16 17 36 37 24 2 39 1
3     1    8    17 18 35 36 25 3 40 2
4     1    8    18 19 34 35 26 4 41 3
5     1    8    19 20 33 34 27 5 42 4
6     1    8    20 21 32 33 28 6 43 5
7     1    8    21 22 31 32 29 7 44 6
8     1    8    22 81 82 31 30 46 45 7
9     1    8    86 63 54 85 70 8 55 78
10    1    8    63 64 53 54 71 9 56 8
11    1    8    64 65 52 53 72 10 57 9
12    1    8    65 66 51 52 73 11 58 10
13    1    8    66 67 50 51 74 12 59 11
14    1    8    67 68 49 50 75 13 60 12
15    1    8    68 69 48 49 76 14 61 13
16    1    8    69 83 84 48 77 47 62 14
17    1    8    88 101 102 89 115 116 117 118
18    1    8    89 102 103 90 117 119 120 121
19    1    8    90 103 104 91 120 122 123 124
20    1    8    91 104 105 92 123 125 126 127
21    1    8    92 105 106 93 126 128 129 130
22    1    8    93 106 107 94 129 131 132 133
23    1    8    94 107 108 95 132 134 135 136
24    1    8    95 108 109 96 135 137 138 139
25    1    8    96 109 110 97 138 140 141 142
26    1    8    97 110 111 98 141 143 144 145
27    1    8    98 111 112 87 144 146 147 148
28    1    8    87 112 113 99 147 149 150 151
29    1    8    99 113 114 100 150 152 153 154
30    1    8    391 287 88 295 289 155 156 296
31    1    8    287 288 101 88 290 157 115 155
32    1    8    288 390 330 101 291 344 158 157
33    1    8    101 330 331 102 158 345 159 116
34    1    8    102 331 332 103 159 346 160 119
35    1    8    103 332 333 104 160 347 161 122
36    1    8    104 333 334 105 161 348 162 125
37    1    8    105 334 335 106 162 349 163 128
38    1    8    106 335 336 107 163 350 164 131
39    1    8    107 336 337 108 164 351 165 134
40    1    8    108 337 338 109 165 352 166 137
41    1    8    109 338 339 110 166 353 167 140
42    1    8    110 339 340 111 167 354 168 143
43    1    8    111 340 341 112 168 355 169 146
44    1    8    112 341 342 113 169 356 170 149
45    1    8    113 342 343 114 170 357 171 152
46    1    8    114 343 393 362 171 358 364 172
47    1    8    100 114 362 363 153 172 365 173
48    1    8    359 100 363 394 174 173 366 360
49    1    8    81 99 100 359 175 154 174 361
50    1    8    22 87 99 81 176 151 175 30
51    1    8    21 98 87 22 177 148 176 29
52    1    8    20 97 98 21 178 145 177 28
53    1    8    19 96 97 20 179 142 178 27
54    1    8    18 95 96 19 180 139 179 26
55    1    8    17 94 95 18 181 136 180 25
56    1    8    16 93 94 17 182 133 181 24
57    1    8    79 92 93 16 183 130 182 23
58    1    8    292 91 92 79 184 127 183 297
59    1    8    293 90 91 292 185 124 184 298
60    1    8    294 89 90 293 186 121 185 299
61    1    8    295 88 89 294 156 118 186 300
62    1    8    187 201 202 188 215 216 217 218
63    1    8    188 202 203 189 217 219 220 221
64    1    8    189 203 204 190 220 222 223 224
65    1    8    190 204 205 191 223 225 226 227
66    1    8    191 205 206 192 226 228 229 230
67    1    8    192 206 207 193 229 231 232 233
68    1    8    193 207 208 194 232 234 235 236
69    1    8    194 208 209 195 235 237 238 239
70    1    8    195 209 210 196 238 240 241 242
71    1    8    196 210 211 197 241 243 244 245
72    1    8    197 211 212 198 244 246 247 248
73    1    8    198 212 213 199 247 249 250 251
74    1    8    199 213 214 200 250 252 253 254
75    1    8    396 384 187 378 386 255 256 379
76    1    8    384 385 201 187 387 257 215 255
77    1    8    385 392 314 201 388 315 258 257
78    1    8    201 314 313 202 258 316 259 216
79    1    8    202 313 312 203 259 317 260 219
80    1    8    203 312 311 204 260 318 261 222
81    1    8    204 311 310 205 261 319 262 225
82    1    8    205 310 309 206 262 320 263 228
83    1    8    206 309 308 207 263 321 264 231
84    1    8    207 308 307 208 264 322 265 234
85    1    8    208 307 306 209 265 323 266 237
86    1    8    209 306 305 210 266 324 267 240
87    1    8    210 305 304 211 267 325 268 243
88    1    8    211 304 303 212 268 326 269 246
89    1    8    212 303 302 213 269 327 270 249
90    1    8    213 302 301 214 270 328 271 252
91    1    8    214 301 389 367 271 329 369 272
92    1    8    200 214 367 368 253 272 370 273
93    1    8    372 200 368 395 274 273 371 373
94    1    8    83 199 200 372 275 254 274 374
95    1    8    69 198 199 83 276 251 275 77
96    1    8    68 197 198 69 277 248 276 76
97    1    8    67 196 197 68 278 245 277 75
98    1    8    66 195 196 67 279 242 278 74
99    1    8    65 194 195 66 280 239 279 73
100    1    8    64 193 194 65 281 236 280 72
101    1    8    63 192 193 64 282 233 281 71
102    1    8    86 191 192 63 283 230 282 70
103    1    8    375 190 191 86 284 227 283 380
104    1    8    376 189 190 375 285 224 284 381
105    1    8    377 188 189 376 286 221 285 382
106    1    8    378 187 188 377 256 218 286 383
107    2    8    397 399 400 398 425 426 427 428
108    2    8    399 401 402 400 429 430 431 426
109    2    8    401 403 404 402 432 433 434 430
110    2    8    403 405 406 404 435 436 437 433
111    2    8    405 407 408 406 438 439 440 436
112    2    8    407 409 410 408 441 442 443 439
113    2    8    409 411 412 410 444 445 446 442
114    2    8    411 413 414 412 447 448 449 445
115    2    8    413 415 416 414 450 451 452 448
116    2    8    415 417 418 416 453 454 455 451
117    2    8    417 419 420 418 456 457 458 454
118    2    8    419 421 422 420 459 460 461 457
119    2    8    421 423 424 422 462 463 464 460
120    2    8    393 343 397 503 358 465 466 504
121    2    8    343 342 399 397 357 467 425 465
122    2    8    342 341 401 399 356 468 429 467
123    2    8    341 340 403 401 355 469 432 468
124    2    8    340 339 405 403 354 470 435 469
125    2    8    339 338 407 405 353 471 438 470
126    2    8    338 337 409 407 352 472 441 471
127    2    8    337 336 411 409 351 473 444 472
128    2    8    336 335 413 411 350 474 447 473
129    2    8    335 334 415 413 349 475 450 474
130    2    8    334 333 417 415 348 476 453 475
131    2    8    333 332 419 417 347 477 456 476
132    2    8    332 331 421 419 346 478 459 477
133    2    8    331 330 423 421 345 479 462 478
134    2    8    330 390 497 423 344 499 480 479
135    2    8    423 497 498 424 480 500 481 463
136    2    8    424 498 389 301 481 501 329 482
137    2    8    422 424 301 302 464 482 328 483
138    2    8    420 422 302 303 461 483 327 484
139    2    8    418 420 303 304 458 484 326 485
140    2    8    416 418 304 305 455 485 325 486
141    2    8    414 416 305 306 452 486 324 487
142    2    8    412 414 306 307 449 487 323 488
143    2    8    410 412 307 308 446 488 322 489
144    2    8    408 410 308 309 443 489 321 490
145    2    8    406 408 309 310 440 490 320 491
146    2    8    404 406 310 311 437 491 319 492
147    2    8    402 404 311 312 434 492 318 493
148    2    8    400 402 312 313 431 493 317 494
149    2    8    398 400 313 314 427 494 316 495
150    2    8    502 398 314 392 496 495 315 505
151    2    8    503 397 398 502 466 428 496 506
Propriedades do Material
2
1 0.06
2 2.1
Fontes/Carregamentos distribuídos
0
Condição fronteira essencial
70
15	175
31	175
32	175
33	175
34	175
35	175
36	175
37	175
38	175
39	175
40	175
41	175
42	175
43	175
44	175
45	175
46	175
47	425
48	425
49	425
50	425
51	425
52	425
53	425
54	425
55	425
56	425
57	425
58	425
59	425
60	425
61	425
62	425
78	425
79	175
80	175
81	175
82	175
83	425
84	425
85	425
86	425
292	175
293	175
294	175
295	175
296	175
297	175
298	175
299	175
300	175
359	175
360	175
361	175
372	425
373	425
374	425
375	425
376	425
377	425
378	425
379	425
380	425
381	425
382	425
383	425
391	175
394	175
395	425
396	425
Fontes/Cargas pontuais
0
Fluxo imposto na fronteira
0
Convecção Natural
18
30 391 289 287 120 250
31 287 290 288 120 250
32 288 291 390 120 250
134 390 499 497 120 250
135 497 500 498 120 250
136 498 501 389 120 250
91 389 369 367 120 250
92 367 370 368 120 250
93 368 371 395 120 250
48 394 366 363 30 25
47 363 365 362 30 25
46 362 364 393 30 25
120 393 504 503 30 25
151 503 506 502 30 25
150 502 505 392 30 25
77 392 388 385 30 25
76 385 387 384 30 25
75 384 386 396 30 25
